"","source","target","cluster","pct","srcpop","tarpop"
"2043","Sanders County, Montana","Lewis and Clark County, Montana",2,0,11413,63395
"2044","Sanders County, Montana","Jefferson County, Montana",2,0,11413,11406
"2045","Sanders County, Montana","Broadwater County, Montana",2,0,11413,5612
"2046","Sanders County, Montana","Beaverhead County, Montana",2,0,11413,9246
"2047","Sanders County, Montana","Ravalli County, Montana",2,0,11413,40212
"2050","Sanders County, Montana","Granite County, Montana",2,0,11413,3079
"2054","Sanders County, Montana","Valley County, Montana",2,0,11413,7369
"2055","Sanders County, Montana","Roosevelt County, Montana",2,0,11413,10425
"2056","Sanders County, Montana","McCone County, Montana",2,0,11413,1734
"2057","Sanders County, Montana","Phillips County, Montana",2,0,11413,4253
"2058","Sanders County, Montana","Williams County, North Dakota",2,0,11413,22398
"2059","Sanders County, Montana","Richland County, Montana",2,0,11413,9746
"2061","Sanders County, Montana","Toole County, Montana",2,0,11413,5324
"2062","Sanders County, Montana","Pondera County, Montana",2,0,11413,6153
"2063","Sanders County, Montana","Glacier County, Montana",2,0,11413,13399
"2064","Sanders County, Montana","Wibaux County, Montana",2,0,11413,1017
"2065","Sanders County, Montana","Golden Valley County, North Dakota",2,0,11413,1680
"2066","Sanders County, Montana","Dawson County, Montana",2,0,11413,8966
"2067","Sanders County, Montana","Prairie County, Montana",2,0,11413,1179
"2068","Sanders County, Montana","Custer County, Montana",2,0,11413,11699
"2069","Sanders County, Montana","Sheridan County, Montana",2,0,11413,3384
"2070","Sanders County, Montana","Garfield County, Montana",2,0,11413,1206
"2071","Sanders County, Montana","Divide County, North Dakota",2,0,11413,2071
"2072","Sanders County, Montana","McKenzie County, North Dakota",2,0,11413,6360
"2073","Sanders County, Montana","Boundary County, Idaho",2,0,11413,10972
"2074","Sanders County, Montana","Meagher County, Montana",2,0,11413,1891
"2075","Sanders County, Montana","Fallon County, Montana",2,0,11413,2890
"2076","Sanders County, Montana","Carter County, Montana",2,0,11413,1160
"2077","Sanders County, Montana","Sheridan County, Wyoming",2,0,11413,29116
"2078","Sanders County, Montana","Shoshone County, Idaho",2,0,11413,12765
"2079","Sanders County, Montana","Los Angeles County, California",2,0,11413,9818605
"2080","Sanders County, Montana","Hamilton County, Nebraska",2,0,11413,9124
"2081","Ravalli County, Montana","Yellowstone County, Montana",2,0,40212,147972
"2082","Ravalli County, Montana","Carbon County, Montana",2,0,40212,10078
"2083","Ravalli County, Montana","Stillwater County, Montana",2,0,40212,9117
"2084","Ravalli County, Montana","Golden Valley County, Montana",2,0,40212,884
"2085","Ravalli County, Montana","Musselshell County, Montana",2,0,40212,4538
"2086","Ravalli County, Montana","Wheatland County, Montana",2,0,40212,2168
"2087","Ravalli County, Montana","Sweet Grass County, Montana",2,0,40212,3651
"2088","Ravalli County, Montana","Petroleum County, Montana",2,0,40212,494
"2089","Ravalli County, Montana","Teton County, Montana",2,0,40212,6073
"2090","Ravalli County, Montana","Cascade County, Montana",2,0,40212,81327
"2091","Ravalli County, Montana","Hill County, Montana",2,0,40212,16096
"2092","Ravalli County, Montana","Chouteau County, Montana",2,0,40212,5813
"2093","Ravalli County, Montana","Blaine County, Montana",2,0,40212,6491
"2094","Ravalli County, Montana","Judith Basin County, Montana",2,0,40212,2072
"2095","Ravalli County, Montana","Fergus County, Montana",2,0,40212,11586
"2096","Ravalli County, Montana","Liberty County, Montana",2,0,40212,2339
"2097","Ravalli County, Montana","Treasure County, Montana",2,0,40212,718
"2098","Ravalli County, Montana","Rosebud County, Montana",2,0,40212,9233
"2099","Ravalli County, Montana","Big Horn County, Montana",2,0,40212,12865
"2100","Ravalli County, Montana","Powder River County, Montana",2,0,40212,1743
"2101","Ravalli County, Montana","Silver Bow County, Montana",2,0,40212,34200
"2102","Ravalli County, Montana","Deer Lodge County, Montana",2,0,40212,9298
"2103","Ravalli County, Montana","Powell County, Montana",2,0,40212,7027
"2104","Ravalli County, Montana","Park County, Wyoming",2,0,40212,28205
"2105","Ravalli County, Montana","Park County, Montana",2,0,40212,15636
"2106","Ravalli County, Montana","Gallatin County, Montana",2,0,40212,89513
"2107","Ravalli County, Montana","Madison County, Montana",2,0,40212,7691
"2108","Ravalli County, Montana","Lewis and Clark County, Montana",2,0,40212,63395
"2109","Ravalli County, Montana","Jefferson County, Montana",2,0,40212,11406
"2110","Ravalli County, Montana","Broadwater County, Montana",2,0,40212,5612
"2111","Ravalli County, Montana","Beaverhead County, Montana",2,0,40212,9246
"2112","Ravalli County, Montana","Sanders County, Montana",2,0,40212,11413
"2114","Ravalli County, Montana","Mineral County, Montana",2,0,40212,4223
"2115","Ravalli County, Montana","Granite County, Montana",2,0,40212,3079
"2116","Ravalli County, Montana","Lake County, Montana",2,0,40212,28746
