"","source","target","cluster","pct","srcpop","tarpop"
"427","Lee County, Georgia","Dougherty County, Georgia",1,0.287758852215704,28298,94565
"31951","Effingham County, Georgia","Chatham County, Georgia",1,0.238277511961723,52250,265128
"25134","Harris County, Georgia","Muscogee County, Georgia",1,0.236478890831876,32024,189885
"9799","Jones County, Georgia","Bibb County, Georgia",1,0.226586208099341,28669,155547
"35358","Columbia County, Georgia","Richmond County, Georgia",1,0.222259840552022,124053,200549
"32376","Bryan County, Georgia","Chatham County, Georgia",1,0.221645222108292,30233,265128
"6390","Echols County, Georgia","Lowndes County, Georgia",1,0.219881011403074,4034,109233
"15763","Oglethorpe County, Georgia","Clarke County, Georgia",1,0.210014094905698,14899,116714
"13632","Catoosa County, Georgia","Hamilton County, Tennessee",1,0.203403084044916,63942,336463
"16188","Oconee County, Georgia","Clarke County, Georgia",1,0.18702755425506,32808,116714
"6602","Brooks County, Georgia","Lowndes County, Georgia",1,0.178600012312996,16243,109233
"13844","Dade County, Georgia","Hamilton County, Tennessee",1,0.176155834786268,16633,336463
"16400","Madison County, Georgia","Clarke County, Georgia",1,0.16852773826458,28120,116714
"20022","DeKalb County, Georgia","Fulton County, Georgia",1,0.167531684812536,691893,920581
"11928","Murray County, Georgia","Whitfield County, Georgia",1,0.157969112748562,39628,102599
"18958","Paulding County, Georgia","Cobb County, Georgia",1,0.153642393412214,142324,688078
"31525","Long County, Georgia","Liberty County, Georgia",1,0.152170907079646,14464,63453
"20234","Clayton County, Georgia","Fulton County, Georgia",1,0.150040088812138,259424,920581
"36636","Pierce County, Georgia","Ware County, Georgia",1,0.143778654440772,18758,36312
"6814","Lanier County, Georgia","Lowndes County, Georgia",1,0.14318317126414,10078,109233
"4048","Quitman County, Georgia","Barbour County, Alabama",1,0.138877835256665,2513,27457
"13207","Walker County, Georgia","Hamilton County, Tennessee",1,0.137602536505905,68756,336463
"9587","Monroe County, Georgia","Bibb County, Georgia",1,0.136618225855283,26424,155547
"9375","Twiggs County, Georgia","Bibb County, Georgia",1,0.133547600576305,9023,155547
"215","Worth County, Georgia","Dougherty County, Georgia",1,0.132570690530006,21679,94565
"15549","Barrow County, Georgia","Gwinnett County, Georgia",1,0.132281920798074,69367,805321
"19173","Cobb County, Georgia","Fulton County, Georgia",1,0.128951950214947,688078,920581
"20446","Fayette County, Georgia","Fulton County, Georgia",1,0.126145992661893,106567,920581
"31098","Montgomery County, Georgia","Toombs County, Georgia",1,0.124301216705031,9123,27223
"10860","Crawford County, Georgia","Bibb County, Georgia",1,0.123911322248614,12630,155547
"21082","Forsyth County, Georgia","Fulton County, Georgia",1,0.122476653884942,175511,920581
"37275","Brantley County, Georgia","Glynn County, Georgia",1,0.11895062734235,18411,79626
"19385","Douglas County, Georgia","Fulton County, Georgia",1,0.116900674456017,132403,920581
