"","source","target","cluster","pct","srcpop","tarpop"
"14163","Warrick County, Indiana","Vanderburgh County, Indiana",1,0.235956373871233,59689,179703
"8906","Hendricks County, Indiana","Marion County, Indiana",1,0.234599306968814,145448,903393
"9196","Hancock County, Indiana","Marion County, Indiana",1,0.21696522956487,70002,903393
"14454","Posey County, Indiana","Vanderburgh County, Indiana",1,0.214781937475878,25910,179703
"9051","Hamilton County, Indiana","Marion County, Indiana",1,0.209189675454986,274569,903393
"9486","Johnson County, Indiana","Marion County, Indiana",1,0.206016297420768,139654,903393
"9341","Boone County, Indiana","Marion County, Indiana",1,0.17371115819209,56640,903393
"8615","Morgan County, Indiana","Marion County, Indiana",1,0.166545707899091,68894,903393
"13286","Floyd County, Indiana","Jefferson County, Kentucky",1,0.157499530692698,74578,741096
"11680","Dearborn County, Indiana","Hamilton County, Ohio",1,0.155793554059184,50047,802374
"13431","Clark County, Indiana","Jefferson County, Kentucky",1,0.155599100079832,110232,741096
"1899","Whitley County, Indiana","Allen County, Indiana",1,0.149465337017902,33292,355329
"5840","Benton County, Indiana","Tippecanoe County, Indiana",1,0.143663880731873,8854,172780
"11390","Ohio County, Indiana","Dearborn County, Indiana",1,0.140828981723238,6128,50047
"5985","Carroll County, Indiana","Tippecanoe County, Indiana",1,0.134408335400645,20155,172780
"1023","Porter County, Indiana","Lake County, Indiana",1,0.132819773279057,164343,496005
"7008","Clay County, Indiana","Vigo County, Indiana",1,0.127259204165117,26890,107848
"2190","Wells County, Indiana","Allen County, Indiana",1,0.122014763352149,27636,355329
"10805","Union County, Indiana","Butler County, Ohio",1,0.115753060138371,7516,368130
"7739","Owen County, Indiana","Monroe County, Indiana",1,0.113001158748552,21575,137974
"8325","Shelby County, Indiana","Marion County, Indiana",1,0.108965703483662,44436,903393
"13576","Harrison County, Indiana","Jefferson County, Kentucky",1,0.102758865968906,39364,741096
"15039","Pike County, Indiana","Dubois County, Indiana",1,0.101362397820163,12845,41889
"7153","Sullivan County, Indiana","Vigo County, Indiana",1,0.0988591385331781,21475,107848
"7298","Vermillion County, Indiana","Vigo County, Indiana",1,0.0979521342215643,16212,107848
"14599","Gibson County, Indiana","Vanderburgh County, Indiana",1,0.0941109751365549,33503,179703
"6275","Warren County, Indiana","Tippecanoe County, Indiana",1,0.0923836389280677,8508,172780
"2770","DeKalb County, Indiana","Allen County, Indiana",1,0.090377282523743,42223,355329
"5549","White County, Indiana","Tippecanoe County, Indiana",1,0.0896806395325244,24643,172780
"1169","Lake County, Indiana","Cook County, Illinois",1,0.0895353877481074,496005,5194675
"8030","Greene County, Indiana","Monroe County, Indiana",1,0.0889190411578471,33165,137974
"2335","Huntington County, Indiana","Allen County, Indiana",1,0.0877599396616744,37124,355329
"3797","Tipton County, Indiana","Howard County, Indiana",1,0.0867846385542169,15936,82752
"8175","Lawrence County, Indiana","Monroe County, Indiana",1,0.0834525512637101,46134,137974
"13287","Floyd County, Indiana","Clark County, Indiana",1,0.0817265145217088,74578,110232
"6130","Clinton County, Indiana","Tippecanoe County, Indiana",1,0.0778052010594751,33224,172780
"9929","Jennings County, Indiana","Bartholomew County, Indiana",1,0.0776862401402279,28525,76794
"1604","Jasper County, Indiana","Lake County, Indiana",1,0.0771551466634805,33478,496005
"1459","Newton County, Indiana","Lake County, Indiana",1,0.0725217635495647,14244,496005
"6279","Warren County, Indiana","Fountain County, Indiana",1,0.0698166431593794,8508,17240
"15330","Martin County, Indiana","Dubois County, Indiana",1,0.068511708922005,10334,41889
"3067","LaGrange County, Indiana","Elkhart County, Indiana",1,0.0669844861021332,37128,197559
"12118","Franklin County, Indiana","Ripley County, Indiana",1,0.0662710616364188,23087,28818
"4381","Randolph County, Indiana","Delaware County, Indiana",1,0.0661037025715487,26171,117671
