"","source","target","cluster","pct","srcpop","tarpop"
"569","Poquoson city, Virginia","Newport News city, Virginia",1,0.126502057613169,12150,180719
"4750","Henrico County, Virginia","Richmond city, Virginia",1,0.12502647140274,306935,204214
"26602","Salem city, Virginia","Roanoke city, Virginia",1,0.124586726876865,24802,97032
"380","Hampton city, Virginia","Newport News city, Virginia",1,0.124356063913385,137436,180719
"10450","Frederick County, Virginia","Winchester city, Virginia",1,0.122648617585084,78305,26203
"13299","Falls Church city, Virginia","Fairfax County, Virginia",1,0.121310411936426,12332,1081726
"1","York County, Virginia","Newport News city, Virginia",1,0.120035439325431,65464,180719
"28881","Radford city, Virginia","Montgomery County, Virginia",1,0.118600682593857,16408,94392
"29449","Giles County, Virginia","Montgomery County, Virginia",1,0.117667476570635,17286,94392
"1711","Virginia Beach city, Virginia","Norfolk city, Virginia",1,0.116519861002662,437994,242803
"25461","Galax city, Virginia","Carroll County, Virginia",1,0.115876171542176,7042,30042
"28497","Bedford County, Virginia","Lynchburg city, Virginia",1,0.114523268681927,68676,75568
"12353","Manassas city, Virginia","Fairfax County, Virginia",1,0.112662277570662,37821,1081726
"6640","Chesterfield County, Virginia","Richmond city, Virginia",1,0.111698225375985,316236,204214
"15392","Waynesboro city, Virginia","Augusta County, Virginia",1,0.111063505665048,21006,73750
"28308","Appomattox County, Virginia","Lynchburg city, Virginia",1,0.108127963667936,14973,75568
"13301","Falls Church city, Virginia","District of Columbia, District of Columbia",1,0.106552059682128,12332,601723
"12350","Manassas city, Virginia","Prince William County, Virginia",1,0.106078633563364,37821,402002
"2090","Chesapeake city, Virginia","Norfolk city, Virginia",1,0.105180258225364,222209,242803
"2","York County, Virginia","Hampton city, Virginia",1,0.104316876451179,65464,137436
"4561","Richmond city, Virginia","Henrico County, Virginia",1,0.101995945429794,204214,306935
"13866","Alexandria city, Virginia","Fairfax County, Virginia",1,0.101588957318206,139966,1081726
"27359","Craig County, Virginia","Roanoke city, Virginia",1,0.101541425818882,5190,97032
"13677","Arlington County, Virginia","Fairfax County, Virginia",1,0.101258506841596,207627,1081726
"10651","Clarke County, Virginia","Loudoun County, Virginia",1,0.0996152201795639,14034,312311
"17289","Fluvanna County, Virginia","Charlottesville city, Virginia",1,0.0961815421743023,25691,43475
"16533","Nelson County, Virginia","Albemarle County, Virginia",1,0.0956724367509987,15020,98970
"9311","Greensville County, Virginia","Emporia city, Virginia",1,0.0954014538920199,12243,5927
"570","Poquoson city, Virginia","Hampton city, Virginia",1,0.0953909465020576,12150,137436
"29638","Floyd County, Virginia","Montgomery County, Virginia",1,0.0950323974082073,15279,94392
"1514","Gloucester County, Virginia","Newport News city, Virginia",1,0.0921916544576483,36858,180719
"29831","Rockbridge County, Virginia","Lexington city, Virginia",1,0.092033890706953,22307,7042
"4939","Hanover County, Virginia","Richmond city, Virginia",1,0.092006048286152,99863,204214
"21091","Bristol city, Virginia","Sullivan County, Tennessee",1,0.0918418839360807,17835,156823
"6461","Colonial Heights city, Virginia","Chesterfield County, Virginia",1,0.090804663718339,17411,316236
"3231","Southampton County, Virginia","Franklin city, Virginia",1,0.0899299946149704,18570,8582
"16150","Harrisonburg city, Virginia","Rockingham County, Virginia",1,0.089013370405201,48914,76314
"29260","Pulaski County, Virginia","Montgomery County, Virginia",1,0.0878068364303739,34872,94392
"23940","Henry County, Virginia","Martinsville city, Virginia",1,0.0860002585363151,54151,13821
"6840","Hopewell city, Virginia","Chesterfield County, Virginia",1,0.0837944314107388,22591,316236
"26980","Roanoke city, Virginia","Roanoke County, Virginia",1,0.0835291450243219,97032,92376
"21090","Bristol city, Virginia","Washington County, Virginia",1,0.0828146902158677,17835,54876
"5507","Goochland County, Virginia","Henrico County, Virginia",1,0.082654141916471,21717,306935
"12923","Fairfax County, Virginia","District of Columbia, District of Columbia",1,0.0815067771321018,1081726,601723
"5129","New Kent County, Virginia","Henrico County, Virginia",1,0.0815019805740952,18429,306935
"5318","Charles City County, Virginia","Henrico County, Virginia",1,0.0811742006615215,7256,306935
"12539","Manassas Park city, Virginia","Prince William County, Virginia",1,0.0807818958873397,14273,402002
"7790","Cumberland County, Virginia","Prince Edward County, Virginia",1,0.0806804615996816,10052,23368
"5696","King William County, Virginia","Henrico County, Virginia",1,0.0803263256981487,15935,306935
"13870","Alexandria city, Virginia","Arlington County, Virginia",1,0.079776517154166,139966,207627
"11215","Stafford County, Virginia","Prince William County, Virginia",1,0.079318553671265,128961,402002
"2089","Chesapeake city, Virginia","Virginia Beach city, Virginia",1,0.0792812172324253,222209,437994
"2279","Portsmouth city, Virginia","Norfolk city, Virginia",1,0.0788088135238394,95535,242803
"7407","Amelia County, Virginia","Chesterfield County, Virginia",1,0.0782505910165485,12690,316236
"191","Newport News city, Virginia","Hampton city, Virginia",1,0.0776786060126495,180719,137436
"27548","Franklin County, Virginia","Roanoke city, Virginia",1,0.0776367100553785,56159,97032
"16721","Greene County, Virginia","Charlottesville city, Virginia",1,0.0771613323914579,18403,43475
"950","James City County, Virginia","Williamsburg city, Virginia",1,0.076855347789103,67009,14068
"9500","Emporia city, Virginia","Greensville County, Virginia",1,0.0767673359203644,5927,12243
"14244","Fauquier County, Virginia","Fairfax County, Virginia",1,0.0766682514608223,65203,1081726
"1900","Norfolk city, Virginia","Virginia Beach city, Virginia",1,0.0761934572472334,242803,437994
"7218","Powhatan County, Virginia","Chesterfield County, Virginia",1,0.0759823147685945,28046,316236
"6641","Chesterfield County, Virginia","Henrico County, Virginia",1,0.0733660936768742,316236,306935
"3026","Isle of Wight County, Virginia","Newport News city, Virginia",1,0.0728097533314432,35270,180719
"2280","Portsmouth city, Virginia","Chesapeake city, Virginia",1,0.0720364264405715,95535,222209
"27169","Botetourt County, Virginia","Roanoke County, Virginia",1,0.0719500422348256,33148,92376
"761","Williamsburg city, Virginia","James City County, Virginia",1,0.071651976116008,14068,67009
"26601","Salem city, Virginia","Roanoke County, Virginia",1,0.0703975485847916,24802,92376
"30020","Lexington city, Virginia","Rockbridge County, Virginia",1,0.0702925305310991,7042,22307
"11401","Spotsylvania County, Virginia","Fredericksburg city, Virginia",1,0.0696177193885471,122397,24286
"28493","Bedford County, Virginia","Roanoke city, Virginia",1,0.0688886947405207,68676,97032
"4181","Northumberland County, Virginia","Lancaster County, Virginia",1,0.0683698296836983,12330,11391
"5697","King William County, Virginia","Hanover County, Virginia",1,0.0656416692814559,15935,99863
"14631","Madison County, Virginia","Culpeper County, Virginia",1,0.0655996393146979,13308,46689
"5890","King and Queen County, Virginia","King William County, Virginia",1,0.0649388048956084,6945,15935
"25271","Grayson County, Virginia","Galax city, Virginia",1,0.0635421360973411,15533,7042
"26790","Roanoke County, Virginia","Salem city, Virginia",1,0.0628085216939465,92376,24802
"25272","Grayson County, Virginia","Carroll County, Virginia",1,0.0626408292023434,15533,30042
"5128","New Kent County, Virginia","Richmond city, Virginia",1,0.060882305062673,18429,204214
"27358","Craig County, Virginia","Roanoke County, Virginia",1,0.0605009633911368,5190,92376
"15770","Augusta County, Virginia","Staunton city, Virginia",1,0.0599864406779661,73750,23746
"7029","Dinwiddie County, Virginia","Chesterfield County, Virginia",1,0.0598550051783865,28001,316236
"21851","Wise County, Virginia","Norton city, Virginia",1,0.0588632635337258,41452,3958
"2468","Suffolk city, Virginia","Norfolk city, Virginia",1,0.0582018088313531,84585,242803
"11219","Stafford County, Virginia","Fairfax County, Virginia",1,0.0580020316219632,128961,1081726
"7027","Dinwiddie County, Virginia","Petersburg city, Virginia",1,0.0579622156351559,28001,32420
"13302","Falls Church city, Virginia","Arlington County, Virginia",1,0.0562763542004541,12332,207627
"14240","Fauquier County, Virginia","Prince William County, Virginia",1,0.0553808873824824,65203,402002
"13112","Fairfax city, Virginia","District of Columbia, District of Columbia",1,0.0543319299800576,22565,601723
"7396","Amelia County, Virginia","Richmond city, Virginia",1,0.0537431048069346,12690,204214
"11779","Caroline County, Virginia","Spotsylvania County, Virginia",1,0.0536346120161149,28545,122397
"11400","Spotsylvania County, Virginia","Stafford County, Virginia",1,0.053285619745582,122397,128961
"3654","Westmoreland County, Virginia","King George County, Virginia",1,0.052538100148963,17454,23584
"7207","Powhatan County, Virginia","Richmond city, Virginia",1,0.0520929900877131,28046,204214
"24510","Danville city, Virginia","Pittsylvania County, Virginia",1,0.0516548600627105,43055,63506
"15769","Augusta County, Virginia","Waynesboro city, Virginia",1,0.0512677966101695,73750,21006
"16532","Nelson County, Virginia","Charlottesville city, Virginia",1,0.0512649800266312,15020,43475
"11589","Fredericksburg city, Virginia","Stafford County, Virginia",1,0.0508935188997777,24286,128961
"2469","Suffolk city, Virginia","Chesapeake city, Virginia",1,0.0505763433232843,84585,222209
"2470","Suffolk city, Virginia","Portsmouth city, Virginia",1,0.0503517172075427,84585,95535
"947","James City County, Virginia","Newport News city, Virginia",1,0.0502768284857258,67009,180719
"6272","Petersburg city, Virginia","Chesterfield County, Virginia",1,0.0501542257865515,32420,316236
"1331","Mathews County, Virginia","Gloucester County, Virginia",1,0.0500111383381599,8978,36858
"10639","Clarke County, Virginia","Winchester city, Virginia",1,0.049736354567479,14034,26203
"11590","Fredericksburg city, Virginia","Spotsylvania County, Virginia",1,0.0488758955776991,24286,122397
"2091","Chesapeake city, Virginia","Portsmouth city, Virginia",1,0.048166365898771,222209,95535
"10841","Warren County, Virginia","Fairfax County, Virginia",1,0.0467864271457086,37575,1081726
"22229","Dickenson County, Virginia","Wise County, Virginia",1,0.046594982078853,15903,41452
"5317","Charles City County, Virginia","Richmond city, Virginia",1,0.0463065049614112,7256,204214
"6270","Petersburg city, Virginia","Prince George County, Virginia",1,0.0461752004935225,32420,35725
"3800","Richmond County, Virginia","Westmoreland County, Virginia",1,0.046142208774584,9254,17454
"4571","Richmond city, Virginia","Chesterfield County, Virginia",1,0.0460154543762915,204214,316236
"5109","New Kent County, Virginia","James City County, Virginia",1,0.0457431222529709,18429,67009
"12167","Prince William County, Virginia","District of Columbia, District of Columbia",1,0.04572862821578,402002,601723
"14818","Culpeper County, Virginia","Fauquier County, Virginia",1,0.0453425860481056,46689,65203
"26979","Roanoke city, Virginia","Salem city, Virginia",1,0.04425344216341,97032,24802
"11745","Caroline County, Virginia","Hanover County, Virginia",1,0.0438956034331757,28545,99863
"28690","Bedford city, Virginia","Bedford County, Virginia",1,0.0438765670202507,6222,68676
"6083","Prince George County, Virginia","Chesterfield County, Virginia",1,0.0437508747375787,35725,316236
"7208","Powhatan County, Virginia","Henrico County, Virginia",1,0.0431077515510233,28046,306935
"12924","Fairfax County, Virginia","Arlington County, Virginia",1,0.0430460208962344,1081726,207627
"946","James City County, Virginia","York County, Virginia",1,0.0424868301272963,67009,65464
"30210","Buena Vista city, Virginia","Lexington city, Virginia",1,0.042406015037594,6650,7042
"28309","Appomattox County, Virginia","Campbell County, Virginia",1,0.0420757363253857,14973,54842
"5506","Goochland County, Virginia","Richmond city, Virginia",1,0.0420407975318875,21717,204214
"16339","Page County, Virginia","Rockingham County, Virginia",1,0.0417186590133932,24042,76314
"17414","Louisa County, Virginia","Henrico County, Virginia",1,0.0416855186559286,33153,306935
"20901","Washington County, Virginia","Bristol city, Virginia",1,0.0416757781179386,54876,17835
"32871","Northampton County, Virginia","Accomack County, Virginia",1,0.0409233997901364,12389,33164
"30970","Alleghany County, Virginia","Covington city, Virginia",1,0.0407384615384615,16250,5961
"29259","Pulaski County, Virginia","Radford city, Virginia",1,0.0406629961000229,34872,16408
"5695","King William County, Virginia","Richmond city, Virginia",1,0.0404769375588328,15935,204214
"28501","Bedford County, Virginia","Bedford city, Virginia",1,0.0401741510862601,68676,6222
"3230","Southampton County, Virginia","Isle of Wight County, Virginia",1,0.040064620355412,18570,35270
"8741","Lunenburg County, Virginia","Mecklenburg County, Virginia",1,0.0396468948428063,12914,32727
"3038","Isle of Wight County, Virginia","Suffolk city, Virginia",1,0.0396370853416501,35270,84585
"1712","Virginia Beach city, Virginia","Chesapeake city, Virginia",1,0.0394914085581081,437994,222209
"2850","Surry County, Virginia","Sussex County, Virginia",1,0.0389628790025503,7058,12087
"23562","Patrick County, Virginia","Henry County, Virginia",1,0.0383991346673878,18490,54151
"25650","Carroll County, Virginia","Galax city, Virginia",1,0.0380800213035084,30042,7042
"22418","Lee County, Virginia","Wise County, Virginia",1,0.0380662054949779,25587,41452
"17479","Louisa County, Virginia","Albemarle County, Virginia",1,0.037794468072271,33153,98970
"14061","Rappahannock County, Virginia","Fauquier County, Virginia",1,0.0377051403770514,7373,65203
"6837","Hopewell city, Virginia","Prince George County, Virginia",1,0.0376256031162852,22591,35725
"6081","Prince George County, Virginia","Petersburg city, Virginia",1,0.0372288313505948,35725,32420
"12540","Manassas Park city, Virginia","Manassas city, Virginia",1,0.0369228613465985,14273,37821
"8357","Charlotte County, Virginia","Prince Edward County, Virginia",1,0.0367869060861274,12586,23368
"14643","Madison County, Virginia","Albemarle County, Virginia",1,0.0366696723775173,13308,98970
"8740","Lunenburg County, Virginia","Nottoway County, Virginia",1,0.0366269165247019,12914,15853
"20329","Tazewell County, Virginia","Mercer County, West Virginia",1,0.0364035671502729,45078,62264
"388","Hampton city, Virginia","Norfolk city, Virginia",1,0.036176838674001,137436,242803
"20520","Russell County, Virginia","Tazewell County, Virginia",1,0.0359898951448247,28897,45078
"10462","Frederick County, Virginia","Loudoun County, Virginia",1,0.035859779069025,78305,312311
"6459","Colonial Heights city, Virginia","Prince George County, Virginia",1,0.0358394118660617,17411,35725
"9120","Brunswick County, Virginia","Mecklenburg County, Virginia",1,0.0348743833887805,17434,32727
"14811","Culpeper County, Virginia","Fairfax County, Virginia",1,0.0348047720019705,46689,1081726
"25639","Carroll County, Virginia","Surry County, North Carolina",1,0.0347513481126423,30042,73673
"3035","Isle of Wight County, Virginia","Norfolk city, Virginia",1,0.0347320669123901,35270,242803
"11408","Spotsylvania County, Virginia","Fairfax County, Virginia",1,0.034706733008162,122397,1081726
"2851","Surry County, Virginia","Isle of Wight County, Virginia",1,0.0345706999149901,7058,35270
"3027","Isle of Wight County, Virginia","Hampton city, Virginia",1,0.0345052452509215,35270,137436
"14442","Orange County, Virginia","Culpeper County, Virginia",1,0.0344374421313581,33481,46689
"10640","Clarke County, Virginia","Frederick County, Virginia",1,0.0344164172723386,14034,78305
"6460","Colonial Heights city, Virginia","Petersburg city, Virginia",1,0.0344035379932227,17411,32420
"6084","Prince George County, Virginia","Hopewell city, Virginia",1,0.0341777466759972,35725,22591
"24339","Pittsylvania County, Virginia","Campbell County, Virginia",1,0.0341542531414355,63506,54842
"2278","Portsmouth city, Virginia","Virginia Beach city, Virginia",1,0.0338933375202805,95535,437994
"20902","Washington County, Virginia","Sullivan County, Tennessee",1,0.0337305926087907,54876,156823
"19766","Smyth County, Virginia","Washington County, Virginia",1,0.0335941381023348,32208,54876
"20138","Bland County, Virginia","Wythe County, Virginia",1,0.0332649472450176,6824,29235
"11212","Stafford County, Virginia","Fredericksburg city, Virginia",1,0.033103031148952,128961,24286
"11222","Stafford County, Virginia","District of Columbia, District of Columbia",1,0.0330797683020448,128961,601723
"3227","Southampton County, Virginia","Suffolk city, Virginia",1,0.0330102315562736,18570,84585
"20140","Bland County, Virginia","Mercer County, West Virginia",1,0.0326787807737397,6824,62264
"15391","Waynesboro city, Virginia","Staunton city, Virginia",1,0.0326097305531753,21006,23746
"6271","Petersburg city, Virginia","Colonial Heights city, Virginia",1,0.0323874151758174,32420,17411
"5320","Charles City County, Virginia","New Kent County, Virginia",1,0.0322491730981257,7256,18429
"7026","Dinwiddie County, Virginia","Prince George County, Virginia",1,0.0321774222349202,28001,35725
"29450","Giles County, Virginia","Pulaski County, Virginia",1,0.0321069073238459,17286,34872
"20522","Russell County, Virginia","Washington County, Virginia",1,0.0317680035989895,28897,54876
"11018","Shenandoah County, Virginia","Frederick County, Virginia",1,0.0317433858023956,41993,78305
"15771","Augusta County, Virginia","Rockingham County, Virginia",1,0.0315661016949153,73750,76314
"17478","Louisa County, Virginia","Charlottesville city, Virginia",1,0.0315506892287274,33153,43475
"1513","Gloucester County, Virginia","York County, Virginia",1,0.0314992674588963,36858,65464
"1901","Norfolk city, Virginia","Chesapeake city, Virginia",1,0.0311157605136675,242803,222209
"3420","Franklin city, Virginia","Southampton County, Virginia",1,0.0311116289909112,8582,18570
"27741","Lynchburg city, Virginia","Campbell County, Virginia",1,0.0305552614863434,75568,54842
"27168","Botetourt County, Virginia","Salem city, Virginia",1,0.0300772293954386,33148,24802
"19621","Wythe County, Virginia","Pulaski County, Virginia",1,0.0298956729946981,29235,34872
"31160","Bath County, Virginia","Alleghany County, Virginia",1,0.0298034242232086,4731,16250
"5","York County, Virginia","James City County, Virginia",1,0.0297568129048026,65464,67009
"4760","Henrico County, Virginia","Chesterfield County, Virginia",1,0.029634938993598,306935,316236
"568","Poquoson city, Virginia","York County, Virginia",1,0.0296296296296296,12150,65464
"23560","Patrick County, Virginia","Surry County, North Carolina",1,0.0292049756625203,18490,73673
"14425","Orange County, Virginia","Spotsylvania County, Virginia",1,0.0291209939965951,33481,122397
"4751","Henrico County, Virginia","Hanover County, Virginia",1,0.028791112124717,306935,99863
"28492","Bedford County, Virginia","Roanoke County, Virginia",1,0.0287145436542606,68676,92376
"11778","Caroline County, Virginia","Stafford County, Virginia",1,0.028656507269224,28545,128961
"27933","Campbell County, Virginia","Bedford County, Virginia",1,0.0286459283031253,54842,68676
"12168","Prince William County, Virginia","Arlington County, Virginia",1,0.0284152815160124,402002,207627
"6451","Colonial Heights city, Virginia","Richmond city, Virginia",1,0.0283728677272988,17411,204214
"3416","Franklin city, Virginia","Suffolk city, Virginia",1,0.0281985551153577,8582,84585
"27357","Craig County, Virginia","Salem city, Virginia",1,0.028131021194605,5190,24802
"1142","Middlesex County, Virginia","Gloucester County, Virginia",1,0.0281047540834018,10959,36858
"13113","Fairfax city, Virginia","Arlington County, Virginia",1,0.0280522933746953,22565,207627
"12925","Fairfax County, Virginia","Alexandria city, Virginia",1,0.0278693495395322,1081726,139966
"3801","Richmond County, Virginia","Essex County, Virginia",1,0.0276637129889777,9254,11151
"10840","Warren County, Virginia","Loudoun County, Virginia",1,0.027624750499002,37575,312311
"7028","Dinwiddie County, Virginia","Colonial Heights city, Virginia",1,0.0275704439127174,28001,17411
"28882","Radford city, Virginia","Pulaski County, Virginia",1,0.0274865919063871,16408,34872
"28120","Amherst County, Virginia","Campbell County, Virginia",1,0.0274472228232312,32353,54842
"10652","Clarke County, Virginia","Fairfax County, Virginia",1,0.0274333760866467,14034,1081726
"10829","Warren County, Virginia","Frederick County, Virginia",1,0.0271190951430472,37575,78305
"11969","King George County, Virginia","Fredericksburg city, Virginia",1,0.0269674355495251,23584,24286
"3419","Franklin city, Virginia","Isle of Wight County, Virginia",1,0.0268002796550921,8582,35270
"16340","Page County, Virginia","Harrisonburg city, Virginia",1,0.0265784876466184,24042,48914
"6262","Petersburg city, Virginia","Richmond city, Virginia",1,0.02652683528686,32420,204214
"12734","Loudoun County, Virginia","District of Columbia, District of Columbia",1,0.026054157554489,312311,601723
"757","Williamsburg city, Virginia","York County, Virginia",1,0.0258032413989195,14068,65464
"7018","Dinwiddie County, Virginia","Richmond city, Virginia",1,0.0256776543694868,28001,204214
"14055","Rappahannock County, Virginia","Fairfax County, Virginia",1,0.0256340702563407,7373,1081726
"11404","Spotsylvania County, Virginia","Prince William County, Virginia",1,0.0256133728767862,122397,402002
"11223","Stafford County, Virginia","Arlington County, Virginia",1,0.0255813773156226,128961,207627
"2459","Suffolk city, Virginia","Newport News city, Virginia",1,0.025524620204528,84585,180719
"1157","Middlesex County, Virginia","Lancaster County, Virginia",1,0.0254585272378867,10959,11391
"11411","Spotsylvania County, Virginia","District of Columbia, District of Columbia",1,0.0251640154578952,122397,601723
"190","Newport News city, Virginia","York County, Virginia",1,0.0251495415534615,180719,65464
"6838","Hopewell city, Virginia","Petersburg city, Virginia",1,0.0250984905493338,22591,32420
"27369","Craig County, Virginia","Montgomery County, Virginia",1,0.0250481695568401,5190,94392
"11967","King George County, Virginia","Stafford County, Virginia",1,0.0249745590230665,23584,128961
"33060","Accomack County, Virginia","Northampton County, Virginia",1,0.0249366783258956,33164,12389
"2678","Sussex County, Virginia","Prince George County, Virginia",1,0.0248200546041201,12087,35725
"14807","Culpeper County, Virginia","Prince William County, Virginia",1,0.024738161022939,46689,402002
"6073","Prince George County, Virginia","Richmond city, Virginia",1,0.0246885934219734,35725,204214
"10273","Winchester city, Virginia","Loudoun County, Virginia",1,0.024539174903637,26203,312311
"29832","Rockbridge County, Virginia","Buena Vista city, Virginia",1,0.0244317927108083,22307,6650
"11017","Shenandoah County, Virginia","Winchester city, Virginia",1,0.0239801871740528,41993,26203
"27744","Lynchburg city, Virginia","Bedford County, Virginia",1,0.0239387042134237,75568,68676
"1902","Norfolk city, Virginia","Portsmouth city, Virginia",1,0.0239288641408879,242803,95535
"11744","Caroline County, Virginia","Henrico County, Virginia",1,0.0237519705727798,28545,306935
"15399","Waynesboro city, Virginia","Albemarle County, Virginia",1,0.0236123012472627,21006,98970
"10837","Warren County, Virginia","Prince William County, Virginia",1,0.0234464404524285,37575,402002
"15772","Augusta County, Virginia","Harrisonburg city, Virginia",1,0.0232,73750,48914
"27547","Franklin County, Virginia","Roanoke County, Virginia",1,0.0228814615644865,56159,92376
"4179","Northumberland County, Virginia","Richmond County, Virginia",1,0.0228710462287105,12330,9254
"6829","Hopewell city, Virginia","Richmond city, Virginia",1,0.0225310964543402,22591,204214
"3802","Richmond County, Virginia","Northumberland County, Virginia",1,0.0223687054246812,9254,12330
"28498","Bedford County, Virginia","Campbell County, Virginia",1,0.0223222086318364,68676,54842
"17415","Louisa County, Virginia","Hanover County, Virginia",1,0.0223207552860978,33153,99863
"13681","Arlington County, Virginia","Alexandria city, Virginia",1,0.0221840126765787,207627,139966
"1518","Gloucester County, Virginia","James City County, Virginia",1,0.0221390200227902,36858,67009
"14243","Fauquier County, Virginia","Loudoun County, Virginia",1,0.0221155468306673,65203,312311
"5130","New Kent County, Virginia","Hanover County, Virginia",1,0.0220304954148353,18429,99863
"10463","Frederick County, Virginia","Fairfax County, Virginia",1,0.0220292446203946,78305,1081726
"17413","Louisa County, Virginia","Richmond city, Virginia",1,0.0220191234579073,33153,204214
"7788","Cumberland County, Virginia","Powhatan County, Virginia",1,0.0217867091126144,10052,28046
"5298","Charles City County, Virginia","James City County, Virginia",1,0.0217750826901874,7256,67009
"2467","Suffolk city, Virginia","Virginia Beach city, Virginia",1,0.0215877519654785,84585,437994
"7410","Amelia County, Virginia","Powhatan County, Virginia",1,0.0215130023640662,12690,28046
"11968","King George County, Virginia","Spotsylvania County, Virginia",1,0.0214976255088195,23584,122397
"20527","Russell County, Virginia","Wise County, Virginia",1,0.0214555144132609,28897,41452
"3990","Essex County, Virginia","Richmond County, Virginia",1,0.0212536992198009,11151,9254
"19760","Smyth County, Virginia","Wythe County, Virginia",1,0.0210506706408346,32208,29235
"6452","Colonial Heights city, Virginia","Henrico County, Virginia",1,0.0210211934983631,17411,306935
"11780","Caroline County, Virginia","Fredericksburg city, Virginia",1,0.0204939569101419,28545,24286
"8360","Charlotte County, Virginia","Halifax County, Virginia",1,0.0204195137454314,12586,36241
"3611","Westmoreland County, Virginia","Richmond County, Virginia",1,0.0203964707230434,17454,9254
"14454","Orange County, Virginia","Albemarle County, Virginia",1,0.0201308204653386,33481,98970
"3037","Isle of Wight County, Virginia","Portsmouth city, Virginia",1,0.0199886589169266,35270,95535
"25619","Carroll County, Virginia","Wythe County, Virginia",1,0.0195725983622928,30042,29235
"12161","Prince William County, Virginia","Manassas city, Virginia",1,0.019549653981821,402002,37821
"11211","Stafford County, Virginia","Spotsylvania County, Virginia",1,0.0194710028613302,128961,122397
"14424","Orange County, Virginia","Stafford County, Virginia",1,0.0194438636838804,33481,128961
"22421","Lee County, Virginia","Bell County, Kentucky",1,0.0194239262125298,25587,28691
"13687","Arlington County, Virginia","Montgomery County, Maryland",1,0.0194098070096856,207627,971777
"4949","Hanover County, Virginia","Chesterfield County, Virginia",1,0.0193465047114547,99863,316236
"199","Newport News city, Virginia","Norfolk city, Virginia",1,0.0193283495371267,180719,242803
"1515","Gloucester County, Virginia","Hampton city, Virginia",1,0.0192902490639753,36858,137436
"6082","Prince George County, Virginia","Colonial Heights city, Virginia",1,0.0192862141357593,35725,17411
"14630","Madison County, Virginia","Orange County, Virginia",1,0.0191614066726781,13308,33481
"8028","Buckingham County, Virginia","Albemarle County, Virginia",1,0.0189548582759827,17146,98970
"3036","Isle of Wight County, Virginia","Chesapeake city, Virginia",1,0.0189112560249504,35270,222209
"5886","King and Queen County, Virginia","Hanover County, Virginia",1,0.0188624910007199,6945,99863
"2281","Portsmouth city, Virginia","Suffolk city, Virginia",1,0.0188517297325587,95535,84585
"11020","Shenandoah County, Virginia","Warren County, Virginia",1,0.0185983378182078,41993,37575
"12920","Fairfax County, Virginia","Loudoun County, Virginia",1,0.0184122411775255,1081726,312311
"4","York County, Virginia","Williamsburg city, Virginia",1,0.0182848588537211,65464,14068
"5881","King and Queen County, Virginia","Essex County, Virginia",1,0.0181425485961123,6945,11151
"19571","Wythe County, Virginia","Smyth County, Virginia",1,0.0180605438686506,29235,32208
"14044","Rappahannock County, Virginia","Warren County, Virginia",1,0.0179031601790316,7373,37575
"2837","Surry County, Virginia","Newport News city, Virginia",1,0.0178520827429867,7058,180719
"12000","King George County, Virginia","Charles County, Maryland",1,0.0175966757123474,23584,146551
"3993","Essex County, Virginia","Richmond city, Virginia",1,0.0175768989328311,11151,204214
