"","source","target","cluster","pct","srcpop","tarpop"
"1","Norfolk County, Massachusetts","Suffolk County, Massachusetts",1,0.131369158530223,670850,722023
"2","Hampshire County, Massachusetts","Hampden County, Massachusetts",1,0.122488613360324,158080,463490
"3","Essex County, Massachusetts","Middlesex County, Massachusetts",1,0.0844852851139527,743159,1503085
"5","Plymouth County, Massachusetts","Norfolk County, Massachusetts",1,0.0880406692812359,494919,670850
"7","Franklin County, Massachusetts","Hampshire County, Massachusetts",1,0.0954155691307516,71372,158080
"11","Worcester County, Massachusetts","Middlesex County, Massachusetts",1,0.0774890050992296,798552,1503085
"31","Plymouth County, Massachusetts","Suffolk County, Massachusetts",1,0.0596319801826157,494919,722023
"51","Bristol County, Massachusetts","Norfolk County, Massachusetts",1,0.0464429995349134,548285,670850
"12","Suffolk County, Massachusetts","Norfolk County, Massachusetts",1,0.0411482736699523,722023,670850
"23","Middlesex County, Massachusetts","Suffolk County, Massachusetts",1,0.0868799835006004,1503085,722023
"52","Suffolk County, Massachusetts","Middlesex County, Massachusetts",1,0.0866565192521568,722023,1503085
"71","Norfolk County, Massachusetts","Middlesex County, Massachusetts",1,0.0689528210479243,670850,1503085
"42","Essex County, Massachusetts","Suffolk County, Massachusetts",1,0.0536426256023274,743159,722023
"14","Bristol County, Massachusetts","Plymouth County, Massachusetts",1,0.0337579908259391,548285,494919
"121","Plymouth County, Massachusetts","Bristol County, Massachusetts",1,0.0296149470923525,494919,548285
"9","Norfolk County, Massachusetts","Plymouth County, Massachusetts",1,0.0260669300141611,670850,494919
"24","Hampden County, Massachusetts","Hartford County, Connecticut",1,0.0383978079354463,463490,894014
"53","Franklin County, Massachusetts","Hampden County, Massachusetts",1,0.0224317659586392,71372,463490
"33","Hampden County, Massachusetts","Hampshire County, Massachusetts",1,0.0215517055384151,463490,158080
"72","Middlesex County, Massachusetts","Norfolk County, Massachusetts",1,0.0229354959965671,1503085,670850
"54","Middlesex County, Massachusetts","Essex County, Massachusetts",1,0.0215776220240372,1503085,743159
"241","Bristol County, Massachusetts","Suffolk County, Massachusetts",1,0.0211240504482158,548285,722023
"18","Plymouth County, Massachusetts","Middlesex County, Massachusetts",1,0.0200840945690103,494919,1503085
"28","Barnstable County, Massachusetts","Plymouth County, Massachusetts",1,0.019236826502631,215888,494919
"34","Worcester County, Massachusetts","Norfolk County, Massachusetts",1,0.0143334435327944,798552,670850
"44","Middlesex County, Massachusetts","Worcester County, Massachusetts",1,0.0137264359633687,1503085,798552
"231","Bristol County, Massachusetts","Middlesex County, Massachusetts",1,0.0137045514650228,548285,1503085
"17","Norfolk County, Massachusetts","Bristol County, Massachusetts",1,0.0111351270775881,670850,548285
"29","Worcester County, Massachusetts","Suffolk County, Massachusetts",1,0.0109448101062924,798552,722023
"112","Suffolk County, Massachusetts","Essex County, Massachusetts",1,0.00964650710572932,722023,743159
"27","Barnstable County, Massachusetts","Suffolk County, Massachusetts",1,0.00948176832431631,215888,722023
"131","Norfolk County, Massachusetts","Worcester County, Massachusetts",1,0.00905418498919282,670850,798552
"221","Plymouth County, Massachusetts","Barnstable County, Massachusetts",1,0.00855897631733678,494919,215888
"281","Bristol County, Massachusetts","Providence County, Rhode Island",1,0.0302470430524271,548285,626667
"311","Barnstable County, Massachusetts","Norfolk County, Massachusetts",1,0.0066701252501297,215888,670850
"291","Barnstable County, Massachusetts","Middlesex County, Massachusetts",1,0.00600774475654043,215888,1503085
"102","Essex County, Massachusetts","Norfolk County, Massachusetts",1,0.00573228609220907,743159,670850
"331","Barnstable County, Massachusetts","Bristol County, Massachusetts",1,0.00533610020010376,215888,548285
"95","Berkshire County, Massachusetts","Litchfield County, Connecticut",1,0.00320075598808099,131219,189927
"36","Hampshire County, Massachusetts","Franklin County, Massachusetts",1,0.0128479251012146,158080,71372
"64","Franklin County, Massachusetts","Windham County, Vermont",1,0.00958359020344112,71372,44513
"115","Hampshire County, Massachusetts","Hartford County, Connecticut",1,0.00944458502024292,158080,894014
"153","Essex County, Massachusetts","Rockingham County, New Hampshire",1,0.0122638627803741,743159,295223
"272","Norfolk County, Massachusetts","Providence County, Rhode Island",1,0.00440784079898636,670850,626667
"341","Bristol County, Massachusetts","Worcester County, Massachusetts",1,0.00420037024540157,548285,798552
"65","Worcester County, Massachusetts","Providence County, Rhode Island",1,0.00393587393181659,798552,626667
"202","Suffolk County, Massachusetts","Plymouth County, Massachusetts",1,0.00344448861047363,722023,494919
"233","Norfolk County, Massachusetts","Essex County, Massachusetts",1,0.00292166654244615,670850,743159
"215","Worcester County, Massachusetts","Essex County, Massachusetts",1,0.00262349853234354,798552,743159
"39","Bristol County, Massachusetts","Barnstable County, Massachusetts",1,0.00249870049335656,548285,215888
"163","Suffolk County, Massachusetts","Worcester County, Massachusetts",1,0.00242236050652126,722023,798552
"411","Barnstable County, Massachusetts","Worcester County, Massachusetts",1,0.00226506336618988,215888,798552
"117","Essex County, Massachusetts","Worcester County, Massachusetts",1,0.00192287249431145,743159,798552
"282","Plymouth County, Massachusetts","Worcester County, Massachusetts",1,0.00186697217120377,494919,798552
"57","Worcester County, Massachusetts","Bristol County, Massachusetts",1,0.00186086817139022,798552,548285
"154","Berkshire County, Massachusetts","Hampden County, Massachusetts",1,0.0056851523026391,131219,463490
"48","Hampshire County, Massachusetts","Berkshire County, Massachusetts",1,0.00389043522267207,158080,131219
"134","Franklin County, Massachusetts","Berkshire County, Massachusetts",1,0.00231183097012834,71372,131219
"144","Berkshire County, Massachusetts","Hampshire County, Massachusetts",1,0.0022633917344287,131219,158080
"104","Franklin County, Massachusetts","Hartford County, Connecticut",1,0.00187748696967999,71372,894014
"76","Hampden County, Massachusetts","Franklin County, Massachusetts",1,0.00182528209885866,463490,71372
"85","Hampden County, Massachusetts","Berkshire County, Massachusetts",1,0.00137219788992211,463490,131219
"145","Middlesex County, Massachusetts","Hillsborough County, New Hampshire",1,0.004969778821557,1503085,400721
"203","Essex County, Massachusetts","Hillsborough County, New Hampshire",1,0.00315948538603448,743159,400721
"135","Middlesex County, Massachusetts","Rockingham County, New Hampshire",1,0.00153750453234514,1503085,295223
"401","Plymouth County, Massachusetts","Providence County, Rhode Island",1,0.00153358428348881,494919,626667
"126","Middlesex County, Massachusetts","Plymouth County, Massachusetts",1,0.00130531540132461,1503085,494919
"77","Worcester County, Massachusetts","Hillsborough County, New Hampshire",1,0.00120718500485879,798552,400721
"541","Barnstable County, Massachusetts","Providence County, Rhode Island",1,0.00114874379307789,215888,626667
"263","Suffolk County, Massachusetts","Bristol County, Massachusetts",1,0.00104567306027647,722023,548285
"78","Franklin County, Massachusetts","Worcester County, Massachusetts",1,0.0247996413159222,71372,798552
